Loan_ID,CoapplicantIncome,Credit_History,income_loan_ratio,loan_per_income,Gender_Male,Married_Yes,Dependents_1,Dependents_2,Dependents_3+,Education_Not Graduate,Property_Area_Rural,Property_Area_Semiurban,Loan_Status
LP001228,0.2277743926386838,-2.4941107103122175,-0.20724210284825764,-0.08309493443972217,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
LP002201,2.1545003248560555,0.40094451135042736,-0.14773847745936297,-0.1970832964557888,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
LP002560,0.4098515362598663,0.40094451135042736,0.1622117278593978,-0.7201874712734402,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
LP001478,-0.5451105070263733,0.40094451135042736,-0.3340030938479659,0.21823530013258285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002493,-0.5451105070263733,-2.4941107103122175,-0.2307304898195878,-0.03527215845400951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
LP002863,-0.5451105070263733,0.40094451135042736,-0.22140571771523154,-0.04736612127761423,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
LP002842,0.05495540886264619,0.40094451135042736,-0.6235236789276196,1.384757438700127,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
LP002113,-0.5451105070263733,-2.4941107103122175,-0.9829296510833451,5.121851472166975,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
LP002847,-0.04757013905210628,-2.4941107103122175,-0.29924784935134724,0.14731047149590681,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LP002347,-0.05922856256080723,0.40094451135042736,-0.4627141014545557,0.655834201726072,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002035,-0.5451105070263733,0.40094451135042736,-0.5395818263733955,0.9617636874265872,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP001489,-0.5451105070263733,0.40094451135042736,0.09103398394564685,-0.626563747684629,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP001778,0.06489935832594994,0.40094451135042736,-0.42340308659429177,0.5169869330165426,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
LP002239,0.0035211875007302327,0.40094451135042736,-0.5681198265786017,1.094709165123682,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
LP001708,-0.5451105070263733,0.40094451135042736,-0.11028613703556812,-0.27666779006452075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
LP001792,-0.5451105070263733,0.40094451135042736,-0.44562952262273126,0.5832201572024059,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
LP002362,0.026495139709052692,-2.4941107103122175,0.809099796030405,-1.3085375293123327,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
LP002305,-0.5451105070263733,0.40094451135042736,-0.3090872592405932,0.16598643889304476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002807,-0.4621299632291489,0.40094451135042736,-0.3977727034887528,0.4254829385361812,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
LP001136,-0.5451105070263733,0.40094451135042736,-0.058897883311833044,-0.38538847808809984,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
LP002361,0.04432566978118356,0.40094451135042736,-0.4221337303879439,0.5033011546391547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002255,-0.5451105070263733,0.40094451135042736,-0.034898162715825326,-0.4154507638860528,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
LP001784,-0.11306304758627926,0.40094451135042736,-0.3000110811829065,0.14986152535593772,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
LP002916,-0.023224607607466065,0.40094451135042736,-0.3859303279498108,0.38677857454853487,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002489,-0.5451105070263733,0.40094451135042736,-0.31365951045470153,0.18168536277053696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
LP002231,-0.5451105070263733,0.40094451135042736,-0.3357735328627884,0.24680170789974368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002684,-0.5451105070263733,0.40094451135042736,-0.4118839176224749,0.4673664292907056,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
LP001751,-0.5451105070263733,0.40094451135042736,-0.8579843044907356,3.2406462672213316,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP001087,0.16913938028609962,0.40094451135042736,-0.06421086918187255,-0.37102631519908336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP002455,-0.5451105070263733,0.40094451135042736,-0.29317878944510195,0.11869532685015446,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP001641,-0.5451105070263733,-2.4941107103122175,-0.49096571382423276,0.7356202259568254,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
LP002795,-0.5451105070263733,0.40094451135042736,-0.318643078294836,0.20642503906812265,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
